journal,issn
http://www.wikidata.org/entity/Q15755184,1573-966X
http://www.wikidata.org/entity/Q15755240,1573-6970
http://www.wikidata.org/entity/Q15755365,1573-8329
http://www.wikidata.org/entity/Q15755445,1573-1901
http://www.wikidata.org/entity/Q15755463,1573-0891
http://www.wikidata.org/entity/Q15755686,1600-0633
http://www.wikidata.org/entity/Q15755926,1573-6652
http://www.wikidata.org/entity/Q15756226,1592-1573
http://www.wikidata.org/entity/Q15756713,1597-4316
http://www.wikidata.org/entity/Q15756874,1582-9596
http://www.wikidata.org/entity/Q15757132,1592-1638
http://www.wikidata.org/entity/Q15757692,1573-6792
http://www.wikidata.org/entity/Q15758021,1590-1815
http://www.wikidata.org/entity/Q15758021,1593-5213
http://www.wikidata.org/entity/Q15758175,1573-9007
http://www.wikidata.org/entity/Q15758245,1573-1642
http://www.wikidata.org/entity/Q15758542,1573-3572
http://www.wikidata.org/entity/Q15758884,1573-3947
http://www.wikidata.org/entity/Q15759163,1573-8620
http://www.wikidata.org/entity/Q15759231,1605-3974
http://www.wikidata.org/entity/Q15759476,1573-8507
http://www.wikidata.org/entity/Q15760250,1575-0361
http://www.wikidata.org/entity/Q15760323,1573-3602
http://www.wikidata.org/entity/Q15760446,1572-8579
http://www.wikidata.org/entity/Q15760512,1573-0522
http://www.wikidata.org/entity/Q15760893,1593-8522
http://www.wikidata.org/entity/Q15761325,1576-4737
http://www.wikidata.org/entity/Q15762246,1600-0846
http://www.wikidata.org/entity/Q15762256,1573-3246
http://www.wikidata.org/entity/Q15762576,1588-2667
http://www.wikidata.org/entity/Q15763012,1598-2661
http://www.wikidata.org/entity/Q15763139,1572-9974
http://www.wikidata.org/entity/Q15763210,1573-0832
http://www.wikidata.org/entity/Q15763206,1598-6217
http://www.wikidata.org/entity/Q15763490,1588-256X
http://www.wikidata.org/entity/Q15764081,1573-3084
http://www.wikidata.org/entity/Q15764216,1572-8900
http://www.wikidata.org/entity/Q15764352,1573-7365
http://www.wikidata.org/entity/Q15764463,1573-868X
http://www.wikidata.org/entity/Q15764682,1573-6989
http://www.wikidata.org/entity/Q15764748,1573-7632
http://www.wikidata.org/entity/Q15764795,1573-1898
http://www.wikidata.org/entity/Q15765015,1577-6921
http://www.wikidata.org/entity/Q15765084,1600-0803
http://www.wikidata.org/entity/Q15765328,1573-2843
http://www.wikidata.org/entity/Q15765451,1573-3750
http://www.wikidata.org/entity/Q15765572,1575-3409
http://www.wikidata.org/entity/Q15765613,1572-9052
http://www.wikidata.org/entity/Q15765672,1573-7675
http://www.wikidata.org/entity/Q15765855,1573-4927
http://www.wikidata.org/entity/Q15765861,1575-1430
http://www.wikidata.org/entity/Q15766026,1573-6563
http://www.wikidata.org/entity/Q15766028,1573-2622
http://www.wikidata.org/entity/Q15766231,1574-3012
http://www.wikidata.org/entity/Q15766234,1587-2440
http://www.wikidata.org/entity/Q15766821,1573-0581
http://www.wikidata.org/entity/Q15767096,1590-1807
http://www.wikidata.org/entity/Q15767148,1572-9753
http://www.wikidata.org/entity/Q15767440,1573-1855
http://www.wikidata.org/entity/Q15767516,1572-8625
http://www.wikidata.org/entity/Q15708720,1542-4049
http://www.wikidata.org/entity/Q15708820,1537-5935
http://www.wikidata.org/entity/Q15710053,1540-4781
http://www.wikidata.org/entity/Q15716731,1535-1084
http://www.wikidata.org/entity/Q15746118,1536-383X
http://www.wikidata.org/entity/Q15746118,1536-4046
http://www.wikidata.org/entity/Q15746129,1539-4131
http://www.wikidata.org/entity/Q15749551,1540-4749
http://www.wikidata.org/entity/Q15749554,1545-2549
http://www.wikidata.org/entity/Q15749565,1533-3825
http://www.wikidata.org/entity/Q15749729,1544-4376
http://www.wikidata.org/entity/Q15749777,1533-6247
http://www.wikidata.org/entity/Q15749881,1543-3927
http://www.wikidata.org/entity/Q15750088,1536-206X
http://www.wikidata.org/entity/Q15750233,1538-8654
http://www.wikidata.org/entity/Q15750499,1538-8220
http://www.wikidata.org/entity/Q15750499,1538-8239
http://www.wikidata.org/entity/Q15750641,1543-0391
http://www.wikidata.org/entity/Q15750660,1543-1940
http://www.wikidata.org/entity/Q15750687,1540-580X
http://www.wikidata.org/entity/Q15750715,1537-8020
http://www.wikidata.org/entity/Q15750715,1537-8039
http://www.wikidata.org/entity/Q15751519,1540-2630
http://www.wikidata.org/entity/Q15751581,1542-2763
http://www.wikidata.org/entity/Q15751860,1535-9794
http://www.wikidata.org/entity/Q15752173,1540-7535
http://www.wikidata.org/entity/Q15752407,1533-2969
http://www.wikidata.org/entity/Q15752407,1533-2977
http://www.wikidata.org/entity/Q15752526,1543-9860
http://www.wikidata.org/entity/Q15752728,1539-9192
http://www.wikidata.org/entity/Q15752783,1540-6296
http://www.wikidata.org/entity/Q15752831,1543-2920
http://www.wikidata.org/entity/Q15752854,1542-3077
http://www.wikidata.org/entity/Q15752938,1544-4368
http://www.wikidata.org/entity/Q15753054,1536-2310
http://www.wikidata.org/entity/Q15753502,1541-6224
http://www.wikidata.org/entity/Q15753616,1534-5998
http://www.wikidata.org/entity/Q15753768,1543-1983
http://www.wikidata.org/entity/Q15753882,1541-6577
http://www.wikidata.org/entity/Q15754146,1540-0174
http://www.wikidata.org/entity/Q15754146,1540-0182
http://www.wikidata.org/entity/Q15754680,1543-3412
http://www.wikidata.org/entity/Q15754747,1538-0254
http://www.wikidata.org/entity/Q15755606,1537-7881
http://www.wikidata.org/entity/Q15755606,1537-789X
http://www.wikidata.org/entity/Q15755905,1543-0383
http://www.wikidata.org/entity/Q15756166,1534-3499
http://www.wikidata.org/entity/Q15756319,1539-8560
http://www.wikidata.org/entity/Q15756537,1540-0085
http://www.wikidata.org/entity/Q15757464,1534-8458
http://www.wikidata.org/entity/Q15757636,1540-496X
http://www.wikidata.org/entity/Q15757671,1533-2942
http://www.wikidata.org/entity/Q15757730,1537-2537
http://www.wikidata.org/entity/Q15758500,1537-2995
http://www.wikidata.org/entity/Q15758585,1538-9243
http://www.wikidata.org/entity/Q15758757,1535-1815
http://www.wikidata.org/entity/Q15758805,1534-4320
http://www.wikidata.org/entity/Q15759213,1543-270X
http://www.wikidata.org/entity/Q15759632,1536-1802
http://www.wikidata.org/entity/Q15759733,1534-6005
http://www.wikidata.org/entity/Q15759733,1534-6013
http://www.wikidata.org/entity/Q15759733,1534-6021
http://www.wikidata.org/entity/Q15759827,1544-046X
http://www.wikidata.org/entity/Q15759827,1544-0478
http://www.wikidata.org/entity/Q15759884,1538-2931
http://www.wikidata.org/entity/Q15759884,1538-9774
http://www.wikidata.org/entity/Q15759906,1540-949X
http://www.wikidata.org/entity/Q15759940,1539-5693
http://www.wikidata.org/entity/Q15760050,1533-7979
http://www.wikidata.org/entity/Q15760536,1542-8745
http://www.wikidata.org/entity/Q15760549,1538-0688
http://www.wikidata.org/entity/Q15761655,1534-6668
http://www.wikidata.org/entity/Q15761807,1539-2570
http://www.wikidata.org/entity/Q15762196,1545-2301
http://www.wikidata.org/entity/Q15762540,1533-9866
http://www.wikidata.org/entity/Q15762707,1543-4672
http://www.wikidata.org/entity/Q15762820,1545-2085
http://www.wikidata.org/entity/Q15763044,1539-0136
http://www.wikidata.org/entity/Q15763271,1534-259X
http://www.wikidata.org/entity/Q15763277,1535-3532
http://www.wikidata.org/entity/Q15763342,1536-9501
http://www.wikidata.org/entity/Q15763339,1544-6794
http://www.wikidata.org/entity/Q15763445,1533-2756
http://www.wikidata.org/entity/Q15763556,1537-4521
http://www.wikidata.org/entity/Q15763872,1544-3191
http://www.wikidata.org/entity/Q15763872,1544-3450
http://www.wikidata.org/entity/Q15764153,1542-0124
http://www.wikidata.org/entity/Q15764339,1538-6619
http://www.wikidata.org/entity/Q15764865,1543-0367
http://www.wikidata.org/entity/Q15765321,1543-7442
http://www.wikidata.org/entity/Q15765460,1542-2321
http://www.wikidata.org/entity/Q15765460,1542-233X
http://www.wikidata.org/entity/Q15766072,1539-7904
http://www.wikidata.org/entity/Q15766151,1536-1098
http://www.wikidata.org/entity/Q15766493,1545-0856
http://www.wikidata.org/entity/Q15766940,1544-8037
http://www.wikidata.org/entity/Q15767118,1533-3868
http://www.wikidata.org/entity/Q15767343,1542-0604
http://www.wikidata.org/entity/Q15767658,1540-7616
http://www.wikidata.org/entity/Q15767657,1543-5962
http://www.wikidata.org/entity/Q15710017,1614-0001
http://www.wikidata.org/entity/Q15724308,1613-2505
http://www.wikidata.org/entity/Q15724565,1689-8567
http://www.wikidata.org/entity/Q15733644,1674-4918
http://www.wikidata.org/entity/Q15745371,1673-0291
http://www.wikidata.org/entity/Q15749885,1671-4083
http://www.wikidata.org/entity/Q15750263,1678-4227
http://www.wikidata.org/entity/Q15750468,1611-4442
http://www.wikidata.org/entity/Q15750673,1687-5869
http://www.wikidata.org/entity/Q15750673,1687-5877
http://www.wikidata.org/entity/Q15750705,1660-2242
http://www.wikidata.org/entity/Q15750705,1662-2898
http://www.wikidata.org/entity/Q15750794,1645-4537
http://www.wikidata.org/entity/Q15750922,1676-8000
http://www.wikidata.org/entity/Q15751209,1680-5194
http://www.wikidata.org/entity/Q15751352,1612-166X
http://www.wikidata.org/entity/Q15751418,1608-3164
http://www.wikidata.org/entity/Q15751657,1653-1183
http://www.wikidata.org/entity/Q15751861,1613-4125
http://www.wikidata.org/entity/Q15751948,1644-065X
http://www.wikidata.org/entity/Q15752385,1611-4663
http://www.wikidata.org/entity/Q15752476,1697-2600
http://www.wikidata.org/entity/Q15752519,1626-3162
http://www.wikidata.org/entity/Q15752722,1637-7060
http://www.wikidata.org/entity/Q15752832,1618-0240
http://www.wikidata.org/entity/Q15752832,1618-2863
http://www.wikidata.org/entity/Q15753039,1641-4640
http://www.wikidata.org/entity/Q15753178,1616-1564
http://www.wikidata.org/entity/Q15753336,1653-4964
http://www.wikidata.org/entity/Q15753733,1687-6229
http://www.wikidata.org/entity/Q15754092,1703-7921
http://www.wikidata.org/entity/Q15754298,1673-3517
http://www.wikidata.org/entity/Q15754298,1673-3630
http://www.wikidata.org/entity/Q15754435,1684-579X
http://www.wikidata.org/entity/Q15754538,1648-5831
http://www.wikidata.org/entity/Q15754835,1644-0633
http://www.wikidata.org/entity/Q15755097,1690-4524
http://www.wikidata.org/entity/Q15755422,1687-3955
http://www.wikidata.org/entity/Q15755762,1617-9625
http://www.wikidata.org/entity/Q15755884,1631-0438
http://www.wikidata.org/entity/Q15756051,1690-4818
http://www.wikidata.org/entity/Q15756252,1616-0991
http://www.wikidata.org/entity/Q15756873,1618-954X
http://www.wikidata.org/entity/Q15756873,1618-9558
http://www.wikidata.org/entity/Q15757080,1684-1182
http://www.wikidata.org/entity/Q15757533,1679-9291
http://www.wikidata.org/entity/Q15757681,1662-2812
http://www.wikidata.org/entity/Q15757981,1613-3641
http://www.wikidata.org/entity/Q15758066,1612-4642
http://www.wikidata.org/entity/Q15758109,1661-5468
http://www.wikidata.org/entity/Q15758754,1615-5742
http://www.wikidata.org/entity/Q15758799,1617-416X
http://www.wikidata.org/entity/Q15758816,1613-0464
http://www.wikidata.org/entity/Q15759004,1606-0997
http://www.wikidata.org/entity/Q15759114,1687-9163
http://www.wikidata.org/entity/Q15759114,1687-9171
http://www.wikidata.org/entity/Q15759416,1613-3838
http://www.wikidata.org/entity/Q15759420,1614-3116
http://www.wikidata.org/entity/Q15759434,1616-1580
http://www.wikidata.org/entity/Q15759796,1613-7671
http://www.wikidata.org/entity/Q15760238,1678-8060
http://www.wikidata.org/entity/Q15760324,1608-3210
http://www.wikidata.org/entity/Q15760646,1613-1142
http://www.wikidata.org/entity/Q15761264,1651-2278
http://www.wikidata.org/entity/Q15761478,1612-3166
http://www.wikidata.org/entity/Q15761558,1695-4033
http://www.wikidata.org/entity/Q15761558,1695-9531
http://www.wikidata.org/entity/Q15761632,1615-9306
http://www.wikidata.org/entity/Q15761632,1615-9314
http://www.wikidata.org/entity/Q15761757,1649-8747
http://www.wikidata.org/entity/Q15761837,1614-7480
http://www.wikidata.org/entity/Q15762124,1683-3414
http://www.wikidata.org/entity/Q15762182,1665-2681
http://www.wikidata.org/entity/Q15762426,1649-248X
http://www.wikidata.org/entity/Q15762472,1661-464X
http://www.wikidata.org/entity/Q15762905,1649-6825
http://www.wikidata.org/entity/Q15762959,1609-4069
http://www.wikidata.org/entity/Q15763197,1674-1137
http://www.wikidata.org/entity/Q15763253,1614-2217
http://www.wikidata.org/entity/Q15763401,1698-4153
http://www.wikidata.org/entity/Q15763507,1607-0704
http://www.wikidata.org/entity/Q15763687,1661-6499
http://www.wikidata.org/entity/Q15763687,1661-6758
http://www.wikidata.org/entity/Q15764093,1682-3915
http://www.wikidata.org/entity/Q15764101,1672-5662
http://www.wikidata.org/entity/Q15764247,1678-7544
http://www.wikidata.org/entity/Q15764334,1684-9035
http://www.wikidata.org/entity/Q15764402,1607-9264
http://www.wikidata.org/entity/Q15764529,1696-0815
http://www.wikidata.org/entity/Q15764529,1696-2648
http://www.wikidata.org/entity/Q15764650,1696-2060
http://www.wikidata.org/entity/Q15764650,1697-3305
http://www.wikidata.org/entity/Q15765469,1640-7202
http://www.wikidata.org/entity/Q15766006,1612-4820
http://www.wikidata.org/entity/Q15766289,1662-4246
http://www.wikidata.org/entity/Q15766289,1662-8063
http://www.wikidata.org/entity/Q15766488,1644-0706
http://www.wikidata.org/entity/Q15767067,1681-4835
http://www.wikidata.org/entity/Q15767169,1680-0982
http://www.wikidata.org/entity/Q15767275,1697-7750
http://www.wikidata.org/entity/Q15710118,1741-2811
http://www.wikidata.org/entity/Q15716411,1735-0522
http://www.wikidata.org/entity/Q15716428,1728-4465
http://www.wikidata.org/entity/Q15716497,1740-469X
http://www.wikidata.org/entity/Q15724438,1742-7835
http://www.wikidata.org/entity/Q15724438,1742-7843
http://www.wikidata.org/entity/Q15745380,1741-6361
http://www.wikidata.org/entity/Q15745380,1741-637X
http://www.wikidata.org/entity/Q15749706,1740-5955
http://www.wikidata.org/entity/Q15750336,1740-8849
http://www.wikidata.org/entity/Q15750336,1740-8857
http://www.wikidata.org/entity/Q15750409,1741-0398
http://www.wikidata.org/entity/Q15750443,1741-5314
http://www.wikidata.org/entity/Q15750618,1727-2548
http://www.wikidata.org/entity/Q15750883,1715-2127
http://www.wikidata.org/entity/Q15751221,1735-2150
http://www.wikidata.org/entity/Q15751322,1741-9174
http://www.wikidata.org/entity/Q15751322,1741-9182
http://www.wikidata.org/entity/Q15751441,1740-8822
http://www.wikidata.org/entity/Q15751441,1740-8830
http://www.wikidata.org/entity/Q15751593,1734-915X
http://www.wikidata.org/entity/Q15751619,1741-2439
http://www.wikidata.org/entity/Q15751619,1741-2447
http://www.wikidata.org/entity/Q15751714,1722-3954
http://www.wikidata.org/entity/Q15751746,1741-0509
http://www.wikidata.org/entity/Q15752034,1741-6191
http://www.wikidata.org/entity/Q15752073,1743-4254
http://www.wikidata.org/entity/Q15752638,1733-5566
http://www.wikidata.org/entity/Q15752903,1729-9810
http://www.wikidata.org/entity/Q15753088,1741-8070
http://www.wikidata.org/entity/Q15753941,1740-7931
http://www.wikidata.org/entity/Q15754172,1741-7279
http://www.wikidata.org/entity/Q15754191,1720-8319
http://www.wikidata.org/entity/Q15754221,1724-2185
http://www.wikidata.org/entity/Q15754270,1729-5769
http://www.wikidata.org/entity/Q15754776,1738-6357
http://www.wikidata.org/entity/Q15754805,1740-7141
http://www.wikidata.org/entity/Q15754805,1743-1654
http://www.wikidata.org/entity/Q15754993,1724-2126
http://www.wikidata.org/entity/Q15755805,1726-4170
http://www.wikidata.org/entity/Q15755805,1726-4189
http://www.wikidata.org/entity/Q15755871,1728-869X
http://www.wikidata.org/entity/Q15756721,1732-6702
http://www.wikidata.org/entity/Q15756809,1741-508X
http://www.wikidata.org/entity/Q15757032,1718-1259
http://www.wikidata.org/entity/Q15757303,1715-2593
http://www.wikidata.org/entity/Q15757305,1708-8259
http://www.wikidata.org/entity/Q15757380,1740-9292
http://www.wikidata.org/entity/Q15757380,1740-9306
http://www.wikidata.org/entity/Q15757435,1742-2906
http://www.wikidata.org/entity/Q15757435,1743-1662
http://www.wikidata.org/entity/Q15757957,1740-4460
http://www.wikidata.org/entity/Q15758384,1715-0868
http://www.wikidata.org/entity/Q15758827,1741-5446
http://www.wikidata.org/entity/Q15758965,1724-0638
http://www.wikidata.org/entity/Q15759410,1724-1863
http://www.wikidata.org/entity/Q15759868,1741-1874
http://www.wikidata.org/entity/Q15759868,1741-1882
http://www.wikidata.org/entity/Q15760031,1715-7374
http://www.wikidata.org/entity/Q15760202,1742-0946
http://www.wikidata.org/entity/Q15760519,1727-5652
http://www.wikidata.org/entity/Q15760759,1731-8068
http://www.wikidata.org/entity/Q15760963,1735-1669
http://www.wikidata.org/entity/Q15761023,1734-1833
http://www.wikidata.org/entity/Q15761222,1743-2812
http://www.wikidata.org/entity/Q15761948,1742-3279
http://www.wikidata.org/entity/Q15762010,1742-7541
http://www.wikidata.org/entity/Q15762010,1742-755X
http://www.wikidata.org/entity/Q15762049,1741-8054
http://www.wikidata.org/entity/Q15762130,1740-2832
http://www.wikidata.org/entity/Q15762130,1740-2840
http://www.wikidata.org/entity/Q15762267,1740-1712
http://www.wikidata.org/entity/Q15762310,1741-5071
http://www.wikidata.org/entity/Q15762321,1742-8297
http://www.wikidata.org/entity/Q15762321,1742-8300
http://www.wikidata.org/entity/Q15762396,1741-0126
http://www.wikidata.org/entity/Q15762396,1741-0134
http://www.wikidata.org/entity/Q15763061,1740-5610
http://www.wikidata.org/entity/Q15763061,1740-5629
http://www.wikidata.org/entity/Q15763250,1741-0401
http://www.wikidata.org/entity/Q15763621,1742-7924
http://www.wikidata.org/entity/Q15763621,1742-7932
http://www.wikidata.org/entity/Q15763702,1743-0666
http://www.wikidata.org/entity/Q15763850,1741-1645
http://www.wikidata.org/entity/Q15763999,1741-9190
